symbol,side,type,price,timestamp
AMZN,buy,limit,3171.56,1608936803.5347223
TSLA,sell,market,,1608936803.8386137
FB,sell,limit,,1608936804.1475985
TSLA,sell,limit,658.59,1608936804.2767339
TSLA,buy,market,,1608936804.41389
AMZN,buy,limit,3171.3,1608936804.9131908
AAPL,sell,limit,131.75,1608936805.2064178
TSLA,sell,limit,658.76,1608936805.7862241
FB,buy,limit,265.47,1608936806.120577
AAPL,buy,market,,1608936806.3502188
FB,sell,market,,1608936806.6891186
GOOG,sell,limit,1732.74,1608936807.2865708
GOOG,buy,limit,,1608936807.3979943
FB,sell,limit,265.62,1608936807.6821835
GOOG,sell,limit,,1608936807.7739785
AMZN,sell,market,,1608936808.1182096
FB,buy,market,,1608936808.7978966
GOOG,buy,market,,1608936808.8479595
AMZN,buy,limit,3170.88,1608936808.9360795
TSLA,sell,market,,1608936809.1787627
AAPL,buy,market,,1608936809.4860818
AAPL,buy,market,,1608936809.8177848
TSLA,buy,limit,659.78,1608936810.5919497
AAPL,sell,market,,1608936811.4679704
AAPL,buy,limit,130.65,1608936811.4802763
FB,sell,market,,1608936811.6109548
FB,buy,limit,265.52,1608936811.9768798
AAPL,buy,limit,130.63,1608936812.4118497
AMZN,sell,limit,3170.01,1608936813.1565075
AMZN,sell,market,,1608936813.396789
FB,buy,limit,265.88,1608936814.12146
AAPL,sell,market,131.36,1608936814.3470418
AAPL,buy,market,,1608936815.281611
TSLA,sell,market,,1608936815.666817
GOOG,buy,market,,1608936815.9575613
AAPL,sell,market,,1608936816.2432857
FB,buy,limit,266.91,1608936816.9647367
FB,buy,limit,266.11,1608936817.461965
AMZN,buy,limit,3170.09,1608936817.9782476
AMZN,sell,limit,,1608936818.152761
TSLA,sell,market,,1608936818.2221823
TSLA,sell,market,,1608936819.2205446
FB,buy,limit,266.06,1608936819.847511
AAPL,sell,limit,131.12,1608936820.046966
FB,buy,market,,1608936820.9322922
TSLA,buy,limit,659.45,1608936821.8851764
FB,buy,limit,266.9,1608936822.3019035
FB,sell,limit,265.51,1608936822.4047256
FB,sell,market,,1608936822.4834719
AAPL,buy,limit,130.22,1608936823.2051976
GOOG,buy,market,,1608936823.24608
AAPL,buy,limit,130.53,1608936823.787919
FB,sell,limit,266.13,1608936824.208327
GOOG,buy,market,,1608936824.7308645
GOOG,sell,limit,1732.65,1608936824.8005707
FB,buy,market,,1608936825.4173303
AAPL,sell,market,,1608936825.5231326
AMZN,buy,limit,,1608936826.2044368
TSLA,sell,limit,659.82,1608936826.2549417
AAPL,sell,limit,130.41,1608936827.0208395
GOOG,sell,market,,1608936827.8550148
GOOG,buy,market,,1608936828.127744
AAPL,buy,limit,131.7,1608936828.5564678
GOOG,sell,limit,1732.38,1608936828.823805
GOOG,sell,market,,1608936828.877234
FB,buy,limit,266.35,1608936829.5358915
AAPL,buy,market,,1608936829.8000276
AAPL,buy,market,,1608936830.435242
AMZN,sell,market,,1608936831.1938381
TSLA,sell,limit,659.94,1608936831.3510773
AAPL,sell,limit,131.96,1608936832.0170476
GOOG,buy,market,,1608936832.6381013
TSLA,sell,market,,1608936832.7380688
GOOG,sell,market,1732.64,1608936833.1001787
TSLA,sell,market,,1608936833.2632675
AMZN,buy,limit,3170.31,1608936833.4596786
FB,buy,market,,1608936834.0124762
AMZN,sell,limit,3170.04,1608936834.3975332
TSLA,sell,limit,659.37,1608936834.7600765
GOOG,buy,market,,1608936834.889658
AAPL,sell,limit,130.9,1608936835.626503
TSLA,buy,market,658.59,1608936836.0361793
FB,buy,limit,266.23,1608936836.720142
FB,sell,limit,265.44,1608936836.7753026
FB,buy,market,,1608936836.8629332
TSLA,buy,market,,1608936837.6229367
AAPL,buy,limit,130.03,1608936838.55601
AMZN,sell,market,,1608936839.3687222
AAPL,buy,market,,1608936839.8290782
TSLA,buy,market,,1608936840.0693514
AAPL,sell,limit,131.84,1608936840.9186358
AAPL,buy,limit,131.91,1608936841.1399522
AMZN,buy,market,,1608936841.6047645
FB,buy,limit,265.28,1608936841.7608004
GOOG,buy,market,,1608936842.2493923
FB,sell,limit,265.28,1608936842.3900468
GOOG,sell,limit,1733.5,1608936843.303297
AAPL,sell,limit,130.22,1608936844.262225
AAPL,sell,market,,1608936845.172991
GOOG,buy,limit,1733.2,1608936845.8527215
AMZN,sell,market,,1608936846.498158
TSLA,sell,limit,658.23,1608936847.014483
AAPL,sell,limit,130.95,1608936847.8965654
TSLA,buy,market,,1608936847.955579
AAPL,sell,market,,1608936848.8010614
FB,sell,limit,265.51,1608936849.396947
FB,buy,market,,1608936850.0417664
FB,sell,market,,1608936850.2799227
AAPL,buy,limit,130.9,1608936850.408329
GOOG,buy,market,,1608936850.7869766
AMZN,buy,market,,1608936851.0998895
TSLA,buy,limit,659.61,1608936851.8339446
AAPL,buy,limit,130.55,1608936852.7320406
GOOG,buy,limit,1733.22,1608936852.8196428
TSLA,buy,limit,659.73,1608936853.5270064
FB,buy,market,,1608936854.245116
AAPL,buy,limit,130.67,1608936854.8169153
TSLA,sell,limit,659.88,1608936855.6367571
FB,sell,limit,265.76,1608936855.6914802
AAPL,buy,limit,130.7,1608936856.4261284
GOOG,sell,limit,1733.21,1608936857.0878518
GOOG,sell,limit,1732.73,1608936858.0386016
GOOG,sell,limit,1732.97,1608936858.8814738
GOOG,sell,limit,1733.82,1608936859.0755765
AMZN,buy,limit,3171.04,1608936859.5792594
TSLA,buy,market,,1608936859.6037855
GOOG,sell,market,,1608936860.1466384
FB,buy,limit,266.71,1608936860.5495996
TSLA,buy,market,,1608936861.4487762
GOOG,sell,market,,1608936862.3364766
FB,sell,limit,266.61,1608936862.9073522
GOOG,sell,market,,1608936863.065517
FB,buy,market,,1608936863.3937383
AMZN,buy,limit,3171.85,1608936863.624358
TSLA,buy,market,,1608936864.0217557
AAPL,buy,limit,130.1,1608936864.1349118
AMZN,sell,limit,3170.34,1608936864.9530613
TSLA,buy,limit,659.59,1608936865.4453752
FB,sell,limit,,1608936866.2522676
FB,sell,limit,266.5,1608936866.8423634
TSLA,buy,limit,659.39,1608936867.7458997
FB,sell,limit,265.7,1608936868.2971375
FB,buy,limit,,1608936868.420632
AAPL,sell,limit,130.37,1608936869.377045
FB,buy,limit,266.11,1608936869.875847
AAPL,buy,limit,131.93,1608936870.8755858
AAPL,sell,market,,1608936871.5533974
TSLA,sell,limit,659.44,1608936872.344387
GOOG,sell,limit,1732.83,1608936872.5404394
FB,buy,limit,265.84,1608936872.844241
TSLA,buy,limit,658.69,1608936873.010575
AAPL,buy,limit,131.33,1608936873.7377036
GOOG,buy,limit,1733.48,1608936873.9644036
AAPL,sell,limit,130.81,1608936874.0720131
FB,buy,limit,265.93,1608936874.6865914
TSLA,buy,market,,1608936874.9787176
GOOG,sell,market,,1608936875.237674
AAPL,sell,market,,1608936876.036462
GOOG,sell,limit,1733.01,1608936876.5651145
TSLA,sell,limit,659.76,1608936877.0479603
AMZN,sell,limit,3170.7,1608936877.4882529
FB,sell,market,,1608936877.5575352
FB,sell,limit,265.68,1608936878.4957852
TSLA,sell,market,,1608936878.6268103
TSLA,sell,limit,658.11,1608936879.250744
FB,sell,market,,1608936879.702846
AMZN,buy,market,,1608936880.1536896
TSLA,sell,market,,1608936880.870696
TSLA,sell,limit,659.2,1608936881.0003662
AMZN,sell,market,,1608936881.2417727
FB,buy,market,,1608936881.703664
AMZN,sell,limit,3170.66,1608936882.4789176
GOOG,buy,limit,1732.64,1608936882.5479608
AAPL,buy,limit,130.15,1608936882.6892667
AMZN,buy,market,,1608936883.0940254
FB,buy,limit,265.12,1608936883.488535
GOOG,buy,limit,1733.37,1608936884.3599687
AAPL,buy,limit,131.64,1608936885.2162244
AMZN,sell,market,,1608936885.5613866
AMZN,sell,market,3170.43,1608936886.1043298
AMZN,buy,market,,1608936886.96143
AAPL,sell,limit,131.8,1608936887.820914
AMZN,sell,market,,1608936888.04688
AMZN,buy,market,,1608936888.969174
TSLA,sell,limit,658.59,1608936889.6987767
AMZN,buy,market,,1608936890.6220489
FB,sell,limit,266.59,1608936890.7470524
AAPL,buy,market,,1608936891.1857564
FB,sell,limit,265.11,1608936891.6749406
GOOG,sell,market,,1608936892.5089324
AMZN,buy,market,,1608936892.572541
AAPL,sell,market,,1608936892.9405339
TSLA,sell,limit,658.44,1608936893.7480977
TSLA,buy,limit,658.99,1608936894.4561126
GOOG,buy,market,,1608936895.2913156
AAPL,sell,market,,1608936895.5755572
TSLA,sell,limit,659.84,1608936896.45615
AAPL,buy,limit,131.04,1608936897.1026084
AAPL,sell,limit,131.95,1608936897.3230991
AMZN,buy,limit,3171.29,1608936898.0297623
FB,buy,market,,1608936898.8133502
GOOG,sell,limit,1733.76,1608936899.1308753
AAPL,buy,limit,130.58,1608936899.185682
FB,sell,market,,1608936899.4250922
FB,buy,market,,1608936900.192508
FB,sell,market,,1608936900.6404514
FB,buy,limit,265.98,1608936901.2516284
FB,sell,market,,1608936901.4352968
AMZN,sell,limit,3170.71,1608936901.6513884
AAPL,sell,market,,1608936901.9645827
FB,sell,limit,265.05,1608936902.7865353
TSLA,sell,limit,658.46,1608936902.9607828
GOOG,buy,market,,1608936903.8750846
AMZN,buy,limit,3171.81,1608936904.026233
AMZN,buy,limit,3171.73,1608936904.180265
GOOG,buy,market,,1608936904.3408449
FB,buy,market,,1608936904.8426232
AMZN,buy,limit,3170.08,1608936905.778207
TSLA,sell,market,,1608936906.1438093
AMZN,buy,market,,1608936906.206895
AMZN,buy,market,,1608936906.9425497
FB,buy,market,,1608936907.4178333
GOOG,sell,limit,1734.0,1608936907.6561108
AAPL,buy,limit,,1608936908.2375753
AMZN,buy,limit,3171.83,1608936908.3730347
GOOG,sell,market,,1608936909.1884933
AAPL,sell,limit,130.46,1608936909.4852424
AMZN,buy,market,,1608936909.9172316
TSLA,sell,limit,658.38,1608936910.609477
FB,sell,limit,265.38,1608936911.575715
TSLA,buy,market,,1608936911.9501445
AAPL,buy,market,,1608936912.469234
AMZN,buy,limit,3171.47,1608936912.64421
AAPL,buy,limit,131.87,1608936912.9964316
AMZN,buy,market,,1608936913.7051256
FB,sell,market,,1608936914.6427336
GOOG,sell,limit,1732.1,1608936915.3727193
FB,sell,limit,265.52,1608936915.7099605
FB,sell,limit,265.57,1608936916.3030822
TSLA,sell,market,,1608936916.8982327
GOOG,sell,market,,1608936917.8420334
TSLA,buy,limit,659.54,1608936918.8106794
AMZN,sell,market,,1608936919.2077446
FB,sell,limit,266.62,1608936919.2843492
TSLA,sell,market,,1608936919.4854634
AMZN,buy,market,3170.92,1608936920.2171435
AAPL,buy,limit,130.33,1608936920.7819617
FB,sell,market,,1608936921.5299282
GOOG,buy,limit,1732.57,1608936921.8989108
AAPL,sell,market,,1608936922.7147324
TSLA,sell,limit,658.91,1608936923.3353202
GOOG,sell,limit,1732.51,1608936923.6666107
AMZN,sell,limit,3170.66,1608936924.0938516
AAPL,buy,limit,131.13,1608936924.2866755
TSLA,buy,limit,658.72,1608936924.8851707
GOOG,buy,market,,1608936925.0288177
AMZN,buy,limit,3171.85,1608936925.5370278
FB,sell,market,,1608936925.9238603
TSLA,buy,market,,1608936926.1893237
TSLA,buy,market,,1608936926.9102864
FB,sell,limit,265.83,1608936927.5592923
TSLA,buy,limit,658.72,1608936928.374362
GOOG,buy,limit,1732.85,1608936929.333174
AAPL,buy,market,,1608936929.5738187
FB,sell,limit,265.95,1608936930.1762
TSLA,buy,limit,659.52,1608936931.005525
TSLA,sell,market,,1608936931.9236324
TSLA,sell,market,,1608936932.895371
FB,sell,limit,265.56,1608936933.6048245
AAPL,buy,limit,131.19,1608936934.2005384
GOOG,sell,limit,1734.0,1608936934.7528706
FB,sell,limit,,1608936934.8061345
AAPL,sell,limit,130.38,1608936935.470719
FB,sell,limit,265.02,1608936935.9581144
TSLA,sell,limit,659.42,1608936936.787005
AMZN,buy,limit,3171.02,1608936937.0507808
TSLA,buy,market,,1608936937.884668
AAPL,sell,limit,131.23,1608936937.9649928
FB,sell,market,,1608936938.6210897
FB,sell,market,,1608936939.6087859
TSLA,buy,limit,658.78,1608936939.6873634
GOOG,buy,limit,1733.09,1608936939.949964
GOOG,sell,limit,1733.17,1608936940.1221035
AMZN,sell,limit,3170.78,1608936941.118525
AMZN,sell,market,,1608936941.6879864
FB,sell,limit,265.04,1608936942.098141
AMZN,sell,limit,3170.15,1608936942.4591289
TSLA,buy,market,,1608936943.0618382
GOOG,sell,limit,1733.21,1608936943.2758138
AMZN,buy,market,,1608936943.7637255
FB,buy,market,,1608936944.1276739
FB,buy,market,,1608936945.1111329
GOOG,buy,limit,1732.22,1608936945.5929518
AAPL,sell,market,,1608936945.7894356
AAPL,buy,market,,1608936946.182183
AMZN,sell,market,,1608936946.7954051
FB,buy,market,,1608936947.4376552
FB,sell,market,266.94,1608936948.085376
TSLA,buy,market,,1608936948.386034
GOOG,sell,limit,1733.43,1608936949.0981262
FB,sell,limit,266.76,1608936949.874146
AAPL,buy,limit,131.5,1608936950.5050108
FB,buy,market,,1608936951.0620184
AAPL,buy,market,,1608936951.6036944
TSLA,sell,market,,1608936952.2312222
AMZN,buy,market,,1608936952.5547404
GOOG,buy,limit,,1608936952.78776
GOOG,sell,limit,1732.53,1608936953.388001
TSLA,buy,market,,1608936953.493163
TSLA,sell,market,,1608936953.8916848
AMZN,sell,market,,1608936954.5813391
AAPL,sell,market,,1608936955.3822224
GOOG,sell,limit,1732.2,1608936956.179432
GOOG,sell,limit,1733.49,1608936956.4119089
AAPL,sell,market,,1608936957.265038
FB,sell,market,,1608936957.92806
GOOG,sell,market,,1608936958.8930104
GOOG,sell,market,,1608936959.0071547
TSLA,buy,market,,1608936959.46303
GOOG,buy,market,,1608936959.5836792
FB,sell,limit,266.96,1608936960.5108168
FB,sell,limit,266.08,1608936960.9468174
AMZN,sell,limit,3171.3,1608936961.158794
AMZN,buy,limit,3170.19,1608936961.5990136
FB,buy,limit,265.72,1608936961.8198962
TSLA,sell,market,,1608936962.121063
AAPL,buy,market,,1608936962.707113
AMZN,buy,market,,1608936963.2908897
FB,sell,market,,1608936963.870423
AAPL,buy,market,,1608936964.2718298
AAPL,buy,limit,130.59,1608936964.9427125
FB,sell,limit,265.19,1608936965.0060973
GOOG,buy,limit,1733.91,1608936965.3942509
AAPL,buy,limit,130.77,1608936965.6860003
GOOG,sell,market,,1608936965.730328
FB,sell,market,,1608936966.2595682
TSLA,buy,limit,658.85,1608936967.1388824
TSLA,buy,limit,658.64,1608936967.9586499
FB,sell,market,,1608936967.9731822
GOOG,buy,market,,1608936968.951943
AMZN,buy,market,,1608936969.0849912
GOOG,buy,market,,1608936969.5980437
TSLA,sell,limit,658.21,1608936969.7591953
TSLA,sell,limit,659.45,1608936969.7798603
TSLA,sell,market,659.76,1608936969.8863695
GOOG,sell,market,1733.69,1608936970.1329572
AAPL,buy,market,,1608936970.9033058
GOOG,sell,market,,1608936971.7139952
AMZN,sell,market,,1608936971.7745142
TSLA,buy,limit,658.6,1608936971.880061
AMZN,buy,limit,3171.48,1608936972.475588
AMZN,sell,limit,3171.65,1608936972.4890375
FB,sell,market,,1608936973.2362814
AAPL,buy,market,,1608936973.479467
AMZN,buy,market,,1608936973.8902762
AAPL,buy,limit,131.89,1608936974.4464972
AMZN,buy,market,,1608936974.5779223
AAPL,buy,limit,131.91,1608936974.7700953
TSLA,buy,limit,659.61,1608936975.698312
AMZN,buy,limit,3171.83,1608936976.3898036
GOOG,buy,market,,1608936976.5973196
TSLA,buy,market,,1608936977.160206
GOOG,sell,limit,1732.93,1608936977.2605407
TSLA,buy,market,,1608936977.798066
AMZN,sell,limit,3170.78,1608936978.4214008
FB,buy,limit,266.23,1608936978.69625
GOOG,buy,market,,1608936979.5989375
AAPL,buy,limit,130.09,1608936979.8135145
TSLA,buy,limit,659.32,1608936980.6140282
FB,buy,market,,1608936980.7071064
AAPL,buy,market,,1608936980.906413
TSLA,sell,market,,1608936981.6240594
TSLA,buy,market,,1608936982.1400757
TSLA,sell,limit,659.81,1608936982.1673844
FB,buy,market,,1608936982.6563592
AAPL,sell,limit,130.09,1608936983.0190485
AMZN,sell,limit,3171.24,1608936983.7086034
FB,buy,market,,1608936984.5022278
AAPL,sell,limit,131.71,1608936984.988105
AMZN,buy,market,3170.66,1608936985.132921
AAPL,buy,market,,1608936985.272938
FB,buy,limit,265.43,1608936985.696166
FB,sell,market,,1608936985.982597
AMZN,buy,limit,3170.48,1608936986.8247929
TSLA,sell,limit,658.1,1608936986.980985
FB,sell,limit,,1608936987.278804
FB,sell,market,,1608936987.6308908
AAPL,sell,limit,131.73,1608936988.113939
AMZN,buy,limit,3170.37,1608936988.797055
AAPL,buy,limit,131.51,1608936989.4742036
FB,sell,market,266.37,1608936989.6130848
FB,sell,market,,1608936990.4100795
AMZN,buy,limit,3171.52,1608936990.8728323
FB,buy,market,,1608936991.496362
AMZN,buy,market,,1608936991.986575
AAPL,buy,limit,131.23,1608936992.0985348
TSLA,sell,limit,659.26,1608936992.4299808
AAPL,sell,limit,,1608936992.6248968
FB,sell,market,,1608936993.4475968
AMZN,sell,limit,3170.24,1608936994.1426294
AMZN,sell,market,,1608936994.709341
AMZN,buy,limit,3171.37,1608936995.39051
FB,sell,market,265.74,1608936995.946804
AMZN,sell,limit,3170.16,1608936996.807131
GOOG,sell,limit,1732.1,1608936997.0095851
AMZN,sell,market,,1608936997.785588
GOOG,buy,limit,1733.63,1608936998.08951
AMZN,buy,market,,1608936998.420755
GOOG,buy,limit,1732.3,1608936998.989082
FB,sell,limit,265.45,1608936999.4288797
AMZN,sell,limit,3170.8,1608936999.511498
AMZN,sell,limit,3171.93,1608937000.1279256
GOOG,buy,limit,1733.24,1608937000.5640059
AAPL,buy,market,,1608937001.2391331
FB,buy,market,,1608937001.5178208
TSLA,buy,market,,1608937002.0469456
TSLA,buy,market,,1608937002.1697366
FB,sell,market,,1608937003.0028005
AMZN,buy,market,,1608937003.4692547
TSLA,sell,market,,1608937004.2210708
FB,sell,limit,266.73,1608937004.4499218
GOOG,buy,market,,1608937005.3598537
AAPL,sell,limit,130.71,1608937005.7716024
AAPL,sell,market,,1608937006.5481215
FB,buy,market,,1608937007.4970179
AMZN,sell,market,,1608937008.1065078
GOOG,sell,market,1732.87,1608937008.500652
TSLA,sell,limit,658.09,1608937009.141088
TSLA,buy,limit,659.76,1608937010.1012774
GOOG,buy,limit,1733.81,1608937010.6830053
GOOG,buy,limit,1732.84,1608937011.0683067
FB,buy,limit,266.07,1608937011.8738995
GOOG,sell,limit,1733.85,1608937012.760117
AMZN,sell,limit,3170.94,1608937012.8587396
AMZN,sell,limit,3170.95,1608937013.174784
AAPL,sell,limit,131.32,1608937013.7457855
FB,buy,market,,1608937014.5943627
AMZN,buy,limit,3171.12,1608937014.7806356
AAPL,buy,limit,131.98,1608937015.6766567
FB,sell,limit,265.96,1608937016.6129825
GOOG,sell,limit,1732.63,1608937017.4350264
AAPL,sell,limit,130.8,1608937017.604437
GOOG,sell,limit,1733.77,1608937018.480272
TSLA,buy,limit,,1608937019.1642966
GOOG,buy,market,,1608937019.4403794
AMZN,sell,limit,3171.23,1608937020.4001124
FB,sell,market,,1608937021.1604161
TSLA,buy,market,,1608937021.7634802
TSLA,sell,market,,1608937021.8416252
TSLA,sell,market,659.6,1608937022.379233
AMZN,buy,market,,1608937023.1234097
AAPL,buy,limit,131.7,1608937023.5636623
AAPL,sell,market,,1608937023.5852563
FB,buy,limit,265.24,1608937024.490502
FB,buy,market,,1608937025.3717983
AAPL,buy,limit,131.49,1608937026.0501854
AMZN,buy,limit,3171.61,1608937026.6777623
TSLA,sell,limit,658.37,1608937027.02138
GOOG,buy,limit,1732.25,1608937027.219916
AAPL,sell,limit,130.57,1608937027.2993321
TSLA,buy,market,,1608937027.3897686
TSLA,buy,market,,1608937027.7440429
TSLA,buy,limit,658.83,1608937028.2133536
AAPL,buy,market,,1608937028.8943398
TSLA,buy,market,,1608937029.127576
GOOG,sell,limit,1733.7,1608937029.6925015
FB,sell,market,,1608937030.5230742
FB,sell,limit,266.25,1608937031.2358305
AAPL,sell,market,,1608937031.3071837
AMZN,buy,market,,1608937031.328294
TSLA,buy,limit,659.03,1608937031.7495787
AMZN,sell,market,,1608937032.3117573
AMZN,buy,limit,3170.06,1608937032.9042838
AAPL,sell,market,,1608937033.750091
GOOG,sell,market,,1608937034.258998
TSLA,buy,limit,658.9,1608937034.8206208
AAPL,buy,limit,130.92,1608937035.3512783
AAPL,sell,limit,130.89,1608937035.5029945
TSLA,buy,limit,659.01,1608937035.8351042
AAPL,buy,market,,1608937036.5607953
FB,sell,market,,1608937037.5366466
TSLA,sell,limit,659.25,1608937037.836415
GOOG,sell,market,,1608937038.2326977
GOOG,buy,market,,1608937039.198488
FB,buy,limit,,1608937039.5898094
GOOG,buy,limit,1732.64,1608937039.7880735
AMZN,buy,limit,3170.66,1608937040.4041
AAPL,buy,market,,1608937040.7747629
AMZN,sell,market,,1608937041.1716056
AAPL,sell,limit,130.36,1608937041.3557925
AMZN,sell,market,,1608937042.2114766
FB,buy,limit,265.67,1608937042.5118606
GOOG,buy,limit,1732.47,1608937042.8064873
GOOG,sell,market,,1608937043.6855152
FB,buy,limit,266.92,1608937044.3922932
TSLA,sell,market,,1608937044.725721
FB,sell,market,,1608937045.4980216
TSLA,buy,limit,658.06,1608937045.6567194
GOOG,sell,limit,1732.9,1608937046.6296327
TSLA,sell,market,,1608937047.4513135
GOOG,buy,market,,1608937047.8811648
AAPL,sell,market,,1608937048.8768408
AMZN,sell,market,,1608937049.5408657
TSLA,sell,limit,658.01,1608937050.4582162
GOOG,sell,market,,1608937050.9269354
AAPL,buy,limit,130.56,1608937050.9711611
AAPL,buy,market,,1608937051.8254724
FB,sell,limit,266.48,1608937052.624639
AMZN,buy,limit,3170.19,1608937052.6864173
GOOG,buy,market,,1608937053.0392456
TSLA,buy,market,,1608937054.0143049
GOOG,buy,limit,,1608937054.0262687
TSLA,buy,market,,1608937054.4042058
AAPL,sell,market,,1608937054.9455316
AAPL,sell,market,,1608937055.4731114
FB,buy,limit,,1608937055.7527828
GOOG,buy,market,,1608937056.358809
AMZN,buy,limit,3171.86,1608937056.8722806
TSLA,buy,limit,659.43,1608937057.043892
TSLA,sell,limit,659.79,1608937057.3962507
