symbol,side,type,price,timestamp,reason
GOOG,SELL,LIMIT,1732.46,1608939837.654041,product-halted
FB,SELL,LIMIT,265.70,1608939837.895966,product-halted
GOOG,SELL,LIMIT,1733.18,1608939841.4452221,product-halted
FB,BUY,LIMIT,265.36,1608939842.4539788,product-halted
GOOG,SELL,LIMIT,1733.14,1608939843.7786834,product-halted
FB,BUY,LIMIT,265.70,1608939844.3884733,product-halted
FB,SELL,LIMIT,265.58,1608939845.19829,product-halted
AMZN,SELL,MARKET,0.00,1608939846.5428681,no-match
FB,BUY,MARKET,0.00,1608939848.7526107,product-halted
FB,SELL,MARKET,0.00,1608939849.1194437,product-halted
GOOG,SELL,LIMIT,1733.56,1608939849.6875136,product-halted
FB,SELL,MARKET,0.00,1608939850.125662,product-halted
TSLA,BUY,MARKET,0.00,1608939850.2889369,no-match
AMZN,SELL,MARKET,0.00,1608939850.3100533,no-match
FB,BUY,MARKET,0.00,1608939850.8770087,product-halted
TSLA,BUY,MARKET,0.00,1608939851.5461688,no-match
GOOG,BUY,MARKET,0.00,1608939852.5648053,product-halted
GOOG,BUY,MARKET,0.00,1608939853.2806005,product-halted
TSLA,BUY,MARKET,0.00,1608939854.2790077,no-match
FB,SELL,MARKET,0.00,1608939854.372302,product-halted
AAPL,SELL,MARKET,0.00,1608939854.8484893,no-match
GOOG,SELL,MARKET,0.00,1608939857.140337,product-halted
GOOG,SELL,LIMIT,1733.28,1608939857.252793,product-halted
GOOG,SELL,LIMIT,1733.10,1608939858.8182874,product-halted
FB,BUY,MARKET,0.00,1608939859.2222476,product-halted
GOOG,BUY,MARKET,0.00,1608939860.892234,product-halted
AMZN,SELL,MARKET,0.00,1608939861.659049,no-match
FB,BUY,LIMIT,265.30,1608939862.3200986,product-halted
FB,BUY,LIMIT,265.13,1608939863.2923622,product-halted
TSLA,BUY,MARKET,0.00,1608939863.6934662,no-match
FB,SELL,MARKET,0.00,1608939863.929419,product-halted
TSLA,BUY,MARKET,0.00,1608939864.7512531,no-match
FB,BUY,MARKET,0.00,1608939868.4359887,product-halted
FB,BUY,LIMIT,265.53,1608939869.3721814,product-halted
TSLA,BUY,MARKET,0.00,1608939869.9932477,no-match
TSLA,BUY,MARKET,0.00,1608939870.9714787,no-match
GOOG,BUY,MARKET,0.00,1608939871.6978502,product-halted
FB,SELL,MARKET,0.00,1608939872.3173316,product-halted
GOOG,SELL,LIMIT,1733.91,1608939872.5057397,product-halted
FB,BUY,LIMIT,266.74,1608939873.9053462,product-halted
FB,SELL,MARKET,0.00,1608939874.7391574,product-halted
GOOG,BUY,MARKET,0.00,1608939874.94401,product-halted
FB,BUY,MARKET,266.73,1608939875.933975,product-halted
AAPL,SELL,MARKET,0.00,1608939876.7204807,no-match
AMZN,SELL,MARKET,3170.27,1608939876.7813938,no-match
GOOG,BUY,MARKET,0.00,1608939877.570349,product-halted
GOOG,SELL,LIMIT,1732.15,1608939879.4969015,product-halted
FB,BUY,MARKET,0.00,1608939880.719848,product-halted
AAPL,SELL,MARKET,0.00,1608939881.4560814,no-match
GOOG,SELL,LIMIT,1732.96,1608939881.7463834,product-halted
FB,BUY,LIMIT,266.39,1608939883.4547246,product-halted
GOOG,SELL,LIMIT,1733.78,1608939884.2657616,product-halted
AAPL,SELL,MARKET,0.00,1608939885.6811557,no-match
FB,SELL,MARKET,0.00,1608939885.8388996,product-halted
AAPL,SELL,MARKET,0.00,1608939887.3976142,no-match
AAPL,SELL,MARKET,0.00,1608939888.968779,no-match
AMZN,BUY,MARKET,0.00,1608939889.453703,no-match
AMZN,BUY,MARKET,0.00,1608939892.1644566,no-match
TSLA,BUY,MARKET,0.00,1608939892.3851087,no-match
FB,SELL,LIMIT,265.82,1608939894.1265812,product-halted
AAPL,SELL,MARKET,0.00,1608939894.9959857,no-match
GOOG,BUY,MARKET,0.00,1608939896.6535816,product-halted
FB,SELL,LIMIT,265.30,1608939897.4563513,product-halted
FB,BUY,MARKET,0.00,1608939897.8092268,product-halted
GOOG,SELL,MARKET,0.00,1608939898.4747746,product-halted
FB,SELL,LIMIT,0.00,1608939898.704717,product-halted
AMZN,BUY,MARKET,3170.75,1608939898.9499972,no-match
AMZN,SELL,MARKET,3171.63,1608939899.1033854,no-match
AAPL,SELL,MARKET,131.29,1608939899.5357316,no-match
AAPL,SELL,MARKET,0.00,1608939899.861575,no-match
FB,SELL,LIMIT,265.16,1608939900.8224294,product-halted
GOOG,SELL,LIMIT,1733.18,1608939901.1045809,product-halted
FB,SELL,LIMIT,265.38,1608939901.8592992,product-halted
GOOG,BUY,LIMIT,1733.17,1608939902.633657,product-halted
AAPL,BUY,MARKET,0.00,1608939903.9414716,no-match
GOOG,SELL,LIMIT,1732.61,1608939904.4914625,product-halted
GOOG,SELL,MARKET,0.00,1608939905.9706304,product-halted
GOOG,SELL,LIMIT,1733.97,1608939906.7614791,product-halted
FB,SELL,LIMIT,266.38,1608939909.1399522,product-halted
FB,BUY,LIMIT,266.61,1608939910.4471402,product-halted
AMZN,SELL,MARKET,0.00,1608939911.393493,no-match
GOOG,SELL,LIMIT,1732.31,1608939913.2136734,product-halted
FB,SELL,LIMIT,265.06,1608939913.6173503,product-halted
GOOG,SELL,MARKET,0.00,1608939915.164475,product-halted
GOOG,BUY,MARKET,0.00,1608939915.5079036,product-halted
FB,SELL,LIMIT,265.69,1608939916.593066,product-halted
FB,SELL,MARKET,0.00,1608939916.5843322,product-halted
AAPL,SELL,MARKET,0.00,1608939917.2968352,no-match
AAPL,BUY,MARKET,0.00,1608939917.984516,no-match
AMZN,BUY,MARKET,0.00,1608939918.8769424,no-match
GOOG,SELL,MARKET,0.00,1608939919.3530688,product-halted
FB,BUY,MARKET,0.00,1608939920.215991,product-halted
AAPL,BUY,MARKET,0.00,1608939921.2875373,no-match
FB,SELL,MARKET,0.00,1608939922.1581593,product-halted
AMZN,BUY,MARKET,0.00,1608939922.600516,no-match
FB,SELL,MARKET,0.00,1608939922.8247225,product-halted
FB,SELL,LIMIT,265.26,1608939923.8534613,product-halted
GOOG,BUY,MARKET,0.00,1608939926.8597949,product-halted
GOOG,SELL,MARKET,0.00,1608939927.807146,product-halted
GOOG,SELL,LIMIT,0.00,1608939928.5552542,product-halted
FB,SELL,LIMIT,265.20,1608939929.2592707,product-halted
AMZN,SELL,MARKET,0.00,1608939929.8953314,no-match
GOOG,SELL,MARKET,1733.83,1608939930.9565384,product-halted
FB,SELL,LIMIT,266.45,1608939931.7722561,product-halted
FB,SELL,MARKET,0.00,1608939933.3000247,product-halted
GOOG,BUY,LIMIT,1733.28,1608939934.2565901,product-halted
GOOG,BUY,MARKET,0.00,1608939934.9902217,product-halted
GOOG,SELL,MARKET,0.00,1608939935.628104,product-halted
GOOG,BUY,MARKET,0.00,1608939936.34542,product-halted
GOOG,SELL,MARKET,0.00,1608939936.471753,product-halted
GOOG,BUY,LIMIT,1733.06,1608939938.254851,product-halted
FB,SELL,LIMIT,265.51,1608939938.8661828,product-halted
GOOG,BUY,MARKET,0.00,1608939939.8114471,product-halted
GOOG,SELL,LIMIT,1733.06,1608939940.4952667,product-halted
GOOG,SELL,MARKET,0.00,1608939941.195677,product-halted
GOOG,SELL,LIMIT,1733.75,1608939942.898654,product-halted
AAPL,BUY,MARKET,0.00,1608939942.4580202,no-match
FB,SELL,MARKET,265.58,1608939942.5746531,product-halted
AAPL,BUY,MARKET,0.00,1608939943.7327259,no-match
FB,SELL,MARKET,0.00,1608939944.225115,product-halted
FB,BUY,MARKET,0.00,1608939945.1247878,product-halted
AMZN,BUY,MARKET,0.00,1608939945.942356,no-match
FB,SELL,LIMIT,265.10,1608939946.3076754,product-halted
FB,BUY,MARKET,0.00,1608939947.8637922,product-halted
GOOG,SELL,MARKET,0.00,1608939948.361545,product-halted
AMZN,SELL,MARKET,0.00,1608939950.6144142,no-match
GOOG,SELL,MARKET,0.00,1608939951.1015763,product-halted
GOOG,SELL,MARKET,0.00,1608939952.28829,product-halted
FB,SELL,LIMIT,266.40,1608939954.309038,product-halted
GOOG,BUY,MARKET,0.00,1608939955.285048,product-halted
FB,SELL,LIMIT,0.00,1608939955.646709,product-halted
FB,SELL,LIMIT,266.91,1608939955.9865315,product-halted
AMZN,SELL,MARKET,0.00,1608939956.4783235,no-match
GOOG,SELL,MARKET,0.00,1608939957.9208171,product-halted
GOOG,BUY,MARKET,0.00,1608939958.9877481,product-halted
GOOG,SELL,MARKET,0.00,1608939960.661469,product-halted
FB,SELL,MARKET,0.00,1608939962.192636,product-halted
GOOG,BUY,LIMIT,1733.30,1608939962.954781,product-halted
FB,BUY,MARKET,0.00,1608939963.2538636,product-halted
GOOG,BUY,LIMIT,1732.87,1608939963.984213,product-halted
AAPL,SELL,MARKET,0.00,1608939964.1677706,no-match
GOOG,BUY,LIMIT,1732.84,1608939964.853964,product-halted
TSLA,SELL,MARKET,0.00,1608939966.8704185,no-match
AAPL,SELL,MARKET,0.00,1608939968.2492943,no-match
GOOG,BUY,MARKET,0.00,1608939968.9188123,product-halted
AAPL,SELL,MARKET,0.00,1608939969.126677,no-match
FB,BUY,LIMIT,265.90,1608939971.2239695,product-halted
FB,SELL,LIMIT,265.26,1608939971.2899199,product-halted
FB,BUY,LIMIT,266.07,1608939972.496278,product-halted
AAPL,BUY,MARKET,0.00,1608939972.8540366,no-match
FB,SELL,MARKET,0.00,1608939973.921006,product-halted
TSLA,BUY,MARKET,0.00,1608939973.575721,no-match
FB,BUY,LIMIT,266.16,1608939974.4104111,product-halted
GOOG,BUY,MARKET,0.00,1608939974.9803514,product-halted
AAPL,BUY,MARKET,130.21,1608939976.4657633,no-match
AMZN,SELL,MARKET,0.00,1608939977.2523851,no-match
GOOG,BUY,MARKET,0.00,1608939978.5485973,product-halted
AMZN,SELL,MARKET,0.00,1608939979.3578649,no-match
AAPL,BUY,MARKET,0.00,1608939980.2297437,no-match
AMZN,BUY,MARKET,0.00,1608939981.7982292,no-match
GOOG,BUY,MARKET,0.00,1608939982.2490728,product-halted
AAPL,BUY,MARKET,0.00,1608939983.1324203,no-match
TSLA,BUY,MARKET,0.00,1608939986.119518,no-match
GOOG,SELL,LIMIT,1733.27,1608939986.2973468,product-halted
AMZN,SELL,MARKET,0.00,1608939986.6124015,no-match
FB,SELL,MARKET,0.00,1608939986.7423122,product-halted
AAPL,SELL,MARKET,0.00,1608939987.5232422,no-match
GOOG,SELL,LIMIT,1732.15,1608939988.603654,product-halted
AMZN,BUY,MARKET,0.00,1608939988.9711275,no-match
FB,SELL,MARKET,0.00,1608939991.2464297,product-halted
TSLA,BUY,MARKET,0.00,1608939991.5835173,no-match
GOOG,BUY,LIMIT,1733.52,1608939992.496268,product-halted
GOOG,BUY,MARKET,0.00,1608939992.9415894,product-halted
GOOG,BUY,MARKET,0.00,1608939993.895834,product-halted
AMZN,SELL,MARKET,0.00,1608939994.1506,no-match
FB,SELL,LIMIT,266.55,1608939994.9712534,product-halted
FB,SELL,MARKET,0.00,1608939995.5789979,product-halted
FB,SELL,LIMIT,266.02,1608939995.6016157,product-halted
TSLA,BUY,MARKET,0.00,1608939995.729574,no-match
GOOG,BUY,MARKET,0.00,1608939996.7269719,product-halted
TSLA,BUY,MARKET,0.00,1608939997.4115727,no-match
GOOG,SELL,LIMIT,0.00,1608939998.3890743,product-halted
TSLA,BUY,MARKET,0.00,1608939998.6879647,no-match
GOOG,BUY,MARKET,0.00,1608939999.7607787,product-halted
GOOG,SELL,LIMIT,1732.30,1608940001.765762,product-halted
FB,SELL,LIMIT,266.53,1608940001.961767,product-halted
AAPL,BUY,MARKET,0.00,1608940002.143735,no-match
AMZN,SELL,MARKET,0.00,1608940005.2903872,no-match
FB,SELL,LIMIT,266.38,1608940006.1431155,product-halted
FB,BUY,MARKET,0.00,1608940006.9088645,product-halted
FB,BUY,LIMIT,265.00,1608940007.169795,product-halted
FB,BUY,MARKET,0.00,1608940007.7596927,product-halted
GOOG,BUY,LIMIT,1732.45,1608940007.8474953,product-halted
FB,BUY,MARKET,0.00,1608940008.545016,product-halted
FB,SELL,MARKET,0.00,1608940009.2098053,product-halted
GOOG,SELL,MARKET,0.00,1608940010.6249173,product-halted
GOOG,BUY,MARKET,0.00,1608940010.932273,product-halted
GOOG,BUY,MARKET,0.00,1608940013.169366,product-halted
TSLA,SELL,MARKET,0.00,1608940014.5032725,no-match
TSLA,SELL,MARKET,0.00,1608940015.5216186,no-match
FB,BUY,LIMIT,266.97,1608940015.6158204,product-halted
GOOG,BUY,MARKET,0.00,1608940016.340172,product-halted
AAPL,BUY,MARKET,0.00,1608940017.8044403,no-match
FB,SELL,LIMIT,266.69,1608940019.2152297,product-halted
AMZN,SELL,MARKET,3171.53,1608940019.5814605,no-match
GOOG,BUY,LIMIT,1732.80,1608940021.5285895,product-halted
GOOG,SELL,LIMIT,1733.06,1608940022.9398096,product-halted
FB,SELL,MARKET,0.00,1608940023.4136906,product-halted
TSLA,SELL,MARKET,0.00,1608940024.380018,no-match
GOOG,BUY,MARKET,0.00,1608940024.9919803,product-halted
GOOG,BUY,LIMIT,1732.98,1608940025.5854292,product-halted
AAPL,BUY,MARKET,0.00,1608940026.7152677,no-match
TSLA,BUY,MARKET,0.00,1608940027.5804167,no-match
FB,BUY,MARKET,0.00,1608940028.12867,product-halted
FB,SELL,LIMIT,265.50,1608940029.6855912,product-halted
FB,SELL,LIMIT,266.67,1608940032.585202,product-halted
TSLA,SELL,MARKET,0.00,1608940034.2413704,no-match
FB,SELL,LIMIT,266.02,1608940035.786202,product-halted
AAPL,SELL,LIMIT,130.09,1608940036.936536,order throttled: 3 per 1000 ms window
FB,BUY,LIMIT,265.62,1608940037.5561664,product-halted
FB,BUY,LIMIT,0.00,1608940038.8561437,product-halted
GOOG,SELL,MARKET,0.00,1608940039.6369755,product-halted
GOOG,SELL,MARKET,0.00,1608940040.9518766,product-halted
GOOG,BUY,MARKET,0.00,1608940041.3628833,product-halted
FB,SELL,MARKET,0.00,1608940043.440526,product-halted
FB,BUY,MARKET,0.00,1608940044.8194232,product-halted
FB,BUY,LIMIT,266.33,1608940045.4984553,product-halted
GOOG,SELL,MARKET,0.00,1608940046.121264,product-halted
GOOG,BUY,MARKET,0.00,1608940047.5984473,product-halted
AMZN,BUY,MARKET,0.00,1608940047.8875697,no-match
FB,BUY,LIMIT,266.28,1608940049.178626,product-halted
FB,BUY,MARKET,0.00,1608940050.619267,product-halted
FB,BUY,MARKET,0.00,1608940050.6385863,product-halted
GOOG,BUY,MARKET,0.00,1608940050.870653,product-halted
FB,BUY,MARKET,0.00,1608940051.1037116,product-halted
GOOG,BUY,MARKET,0.00,1608940052.9187372,product-halted
FB,BUY,MARKET,0.00,1608940053.2832382,product-halted
GOOG,BUY,LIMIT,1732.57,1608940053.5115364,product-halted
GOOG,BUY,LIMIT,1732.34,1608940053.9019642,product-halted
AAPL,SELL,MARKET,0.00,1608940054.569005,no-match
AMZN,BUY,MARKET,3170.75,1608940054.6548007,no-match
GOOG,BUY,LIMIT,1732.70,1608940056.158958,product-halted
FB,BUY,LIMIT,265.97,1608940056.584044,product-halted
TSLA,SELL,MARKET,0.00,1608940057.1078455,no-match
GOOG,SELL,MARKET,0.00,1608940057.727309,product-halted
FB,BUY,MARKET,0.00,1608940057.9354475,product-halted
AMZN,BUY,MARKET,0.00,1608940059.4682512,no-match
FB,BUY,MARKET,0.00,1608940059.6003296,product-halted
GOOG,BUY,LIMIT,1733.21,1608940061.4490118,product-halted
FB,SELL,LIMIT,266.42,1608940062.316389,product-halted
AMZN,SELL,MARKET,0.00,1608940065.3692,no-match
FB,BUY,LIMIT,266.21,1608940065.6495178,product-halted
AMZN,SELL,MARKET,0.00,1608940066.7067573,no-match
GOOG,BUY,LIMIT,1733.10,1608940067.6491797,product-halted
GOOG,BUY,LIMIT,0.00,1608940068.5512023,product-halted
FB,BUY,MARKET,0.00,1608940069.3211904,product-halted
FB,BUY,MARKET,0.00,1608940070.3009527,product-halted
GOOG,BUY,LIMIT,1733.52,1608940071.2544255,product-halted
FB,SELL,MARKET,0.00,1608940071.4382834,product-halted
FB,BUY,MARKET,0.00,1608940072.350697,product-halted
GOOG,SELL,MARKET,0.00,1608940072.980278,product-halted
FB,SELL,LIMIT,266.91,1608940073.745398,product-halted
AMZN,BUY,MARKET,3171.42,1608940074.110157,no-match
FB,SELL,MARKET,0.00,1608940075.48459,product-halted
AAPL,BUY,MARKET,0.00,1608940075.411862,no-match
AMZN,SELL,MARKET,0.00,1608940076.2162719,no-match
GOOG,SELL,LIMIT,1732.11,1608940076.479847,product-halted
GOOG,SELL,MARKET,0.00,1608940077.803187,product-halted
FB,SELL,MARKET,0.00,1608940079.416331,product-halted
FB,SELL,LIMIT,266.11,1608940079.7335105,product-halted
GOOG,BUY,LIMIT,1733.30,1608940080.209906,product-halted
FB,BUY,MARKET,0.00,1608940081.7857554,product-halted
GOOG,SELL,MARKET,0.00,1608940082.7184224,product-halted
FB,SELL,LIMIT,266.76,1608940083.3520179,product-halted
FB,BUY,LIMIT,266.70,1608940083.9829628,product-halted
FB,SELL,LIMIT,265.55,1608940084.1824002,product-halted
GOOG,SELL,LIMIT,0.00,1608940084.729869,product-halted
GOOG,SELL,LIMIT,1733.77,1608940086.904686,product-halted
FB,BUY,MARKET,0.00,1608940088.5259783,product-halted
AAPL,BUY,MARKET,0.00,1608940090.305232,no-match
FB,BUY,LIMIT,265.44,1608940091.941991,product-halted
GOOG,BUY,LIMIT,1732.45,1608940094.8324172,product-halted
AAPL,BUY,MARKET,0.00,1608940095.954646,no-match
FB,BUY,LIMIT,266.30,1608940096.265062,product-halted
GOOG,BUY,LIMIT,1732.73,1608940097.1051521,product-halted
FB,SELL,LIMIT,265.76,1608940097.6544836,product-halted
GOOG,SELL,MARKET,0.00,1608940098.1895819,product-halted
TSLA,SELL,MARKET,0.00,1608940099.4178758,no-match
AAPL,SELL,MARKET,0.00,1608940100.1854582,no-match
AMZN,SELL,MARKET,0.00,1608940101.1665175,no-match
FB,SELL,MARKET,0.00,1608940101.8072746,product-halted
GOOG,BUY,LIMIT,1732.72,1608940104.9323592,product-halted
FB,SELL,LIMIT,266.98,1608940104.9719024,product-halted
FB,SELL,MARKET,0.00,1608940105.8234735,product-halted
FB,SELL,LIMIT,265.88,1608940107.7930617,product-halted
FB,BUY,LIMIT,265.94,1608940107.822563,product-halted
TSLA,SELL,MARKET,0.00,1608940108.5588782,no-match
AMZN,SELL,MARKET,0.00,1608940109.4213915,no-match
AAPL,SELL,MARKET,0.00,1608940111.616288,no-match
GOOG,SELL,LIMIT,1733.83,1608940111.151445,product-halted
AAPL,SELL,MARKET,0.00,1608940111.344002,no-match
GOOG,SELL,MARKET,0.00,1608940111.6945963,product-halted
GOOG,SELL,MARKET,0.00,1608940112.9558508,product-halted
FB,BUY,MARKET,0.00,1608940113.7992551,product-halted
FB,SELL,LIMIT,265.58,1608940114.7552946,product-halted
AMZN,SELL,MARKET,0.00,1608940115.436006,no-match
GOOG,BUY,LIMIT,1733.71,1608940116.2797077,product-halted
FB,BUY,LIMIT,265.54,1608940118.9473515,product-halted
AMZN,BUY,MARKET,0.00,1608940119.497614,no-match
GOOG,BUY,LIMIT,1732.89,1608940121.8348987,product-halted
GOOG,SELL,LIMIT,1733.40,1608940122.700242,product-halted
AMZN,BUY,MARKET,0.00,1608940123.1200466,no-match
GOOG,SELL,MARKET,0.00,1608940123.8262644,product-halted
FB,BUY,LIMIT,266.40,1608940124.615377,product-halted
GOOG,SELL,MARKET,0.00,1608940126.4223754,product-halted
GOOG,SELL,LIMIT,1733.65,1608940129.5872977,product-halted
GOOG,BUY,LIMIT,1732.05,1608940131.3224852,product-halted
GOOG,BUY,MARKET,0.00,1608940132.4234288,product-halted
TSLA,SELL,MARKET,0.00,1608940133.3987901,no-match
AAPL,SELL,MARKET,0.00,1608940133.8912482,no-match
TSLA,SELL,MARKET,0.00,1608940135.5890243,no-match
GOOG,SELL,MARKET,0.00,1608940136.797107,product-halted
FB,BUY,LIMIT,266.66,1608940137.5212297,product-halted
FB,BUY,LIMIT,266.68,1608940138.4029377,product-halted
GOOG,BUY,LIMIT,1732.34,1608940138.6782956,product-halted
TSLA,SELL,MARKET,0.00,1608940139.608801,no-match
GOOG,BUY,MARKET,0.00,1608940140.6669831,product-halted
TSLA,SELL,MARKET,0.00,1608940140.8445468,no-match
FB,SELL,LIMIT,266.52,1608940140.9544828,product-halted
FB,BUY,MARKET,0.00,1608940141.1663265,product-halted
GOOG,BUY,MARKET,0.00,1608940142.160831,product-halted
FB,BUY,MARKET,0.00,1608940143.1144092,product-halted
GOOG,SELL,MARKET,0.00,1608940144.787524,product-halted
GOOG,SELL,MARKET,0.00,1608940145.2372496,product-halted
GOOG,BUY,LIMIT,1733.56,1608940146.2728152,product-halted
GOOG,SELL,LIMIT,1733.74,1608940148.477748,product-halted
FB,SELL,LIMIT,265.22,1608940150.209497,product-halted
GOOG,BUY,LIMIT,1733.56,1608940151.3180554,product-halted
GOOG,SELL,LIMIT,1733.82,1608940151.9495265,product-halted
GOOG,BUY,MARKET,0.00,1608940153.1028728,product-halted
FB,SELL,MARKET,0.00,1608940153.9147975,product-halted
GOOG,SELL,MARKET,0.00,1608940154.7128477,product-halted
GOOG,BUY,LIMIT,1733.60,1608940154.9468584,product-halted
GOOG,BUY,MARKET,0.00,1608940155.9718254,product-halted
GOOG,SELL,LIMIT,1733.20,1608940157.1381528,product-halted
GOOG,SELL,MARKET,0.00,1608940158.3782868,product-halted
FB,BUY,LIMIT,266.01,1608940160.694654,product-halted
GOOG,BUY,LIMIT,1732.29,1608940161.857069,product-halted
GOOG,SELL,LIMIT,1733.57,1608940163.578759,product-halted
GOOG,BUY,LIMIT,1732.10,1608940164.4268053,product-halted
FB,BUY,MARKET,0.00,1608940167.8845136,product-halted
TSLA,SELL,MARKET,0.00,1608940169.45822,no-match
FB,SELL,MARKET,0.00,1608940170.8019013,product-halted
AMZN,SELL,MARKET,0.00,1608940171.545465,no-match
AMZN,SELL,MARKET,0.00,1608940172.400957,no-match
GOOG,SELL,MARKET,0.00,1608940175.474672,product-halted
FB,SELL,MARKET,0.00,1608940176.6354222,product-halted
FB,SELL,MARKET,0.00,1608940176.767778,product-halted
AAPL,SELL,MARKET,0.00,1608940177.6996565,no-match
FB,BUY,LIMIT,265.47,1608940179.3257108,product-halted
GOOG,BUY,LIMIT,1733.14,1608940180.104058,product-halted
AAPL,SELL,MARKET,0.00,1608940182.8648088,no-match
GOOG,SELL,LIMIT,1733.61,1608940183.4889657,product-halted
FB,BUY,MARKET,0.00,1608940183.5615864,product-halted
AMZN,SELL,MARKET,0.00,1608940183.8839996,no-match
AMZN,SELL,MARKET,0.00,1608940185.953439,no-match
GOOG,BUY,MARKET,0.00,1608940186.5451648,product-halted
AMZN,BUY,MARKET,3171.09,1608940187.18699,no-match
AMZN,SELL,MARKET,0.00,1608940187.540146,no-match
GOOG,BUY,LIMIT,1733.95,1608940189.16209,product-halted
GOOG,BUY,LIMIT,1732.45,1608940189.8120527,product-halted
FB,BUY,MARKET,0.00,1608940190.251064,product-halted
GOOG,BUY,MARKET,0.00,1608940191.2264762,product-halted
AMZN,SELL,MARKET,0.00,1608940191.4356058,no-match
GOOG,SELL,LIMIT,1733.88,1608940191.6110964,product-halted
GOOG,SELL,LIMIT,0.00,1608940192.6107142,product-halted
FB,BUY,MARKET,0.00,1608940194.6264799,product-halted
GOOG,BUY,MARKET,0.00,1608940195.573721,product-halted
GOOG,BUY,LIMIT,1732.82,1608940196.3895144,product-halted
FB,BUY,MARKET,0.00,1608940197.3653765,product-halted
TSLA,SELL,MARKET,0.00,1608940197.9728065,no-match
GOOG,BUY,LIMIT,1733.56,1608940198.288852,product-halted
GOOG,SELL,LIMIT,0.00,1608940199.2271,product-halted
FB,SELL,LIMIT,265.53,1608940199.864193,product-halted
GOOG,SELL,MARKET,0.00,1608940199.543974,product-halted
TSLA,SELL,MARKET,0.00,1608940200.485167,no-match
TSLA,BUY,MARKET,0.00,1608940200.8219435,no-match
AMZN,BUY,MARKET,0.00,1608940202.3783605,no-match
FB,SELL,LIMIT,0.00,1608940203.5078251,product-halted
GOOG,SELL,MARKET,0.00,1608940204.226626,product-halted
GOOG,BUY,LIMIT,1732.87,1608940204.7670825,product-halted
AAPL,BUY,MARKET,0.00,1608940205.4803972,no-match
AMZN,BUY,MARKET,3170.94,1608940206.3412433,no-match
AAPL,BUY,MARKET,0.00,1608940207.773211,no-match
